Miền,Khu vực,Tỉnh,Mã C1,Tên C1,Mã NVTT,Tên NVTT,Mã Tuyến,Tên Tuyến,Mã KH,Tên KH,Số nhà,Đường,Phường/xã,Quận/huyện,Tỉnh/thành phố,SĐT,Số đơn hàng,Số đơn gốc,Loại đơn hàng,Đơn hàng tạo từ,Ngày đặt hàng,Ngày giao hàng,Mã kho,Tên kho,Mã SP,Tên Sản phẩm,Đơn giá,Quy cách,Số lượng (tấn),Số lượng (bao),Thành tiền (VND),Chương trình,Loại KM,Số tiền chiết khấu,SL khuyến mãi (tấn),SL khuyến mãi (bao),Trạng Thái,Ngày thực tế kế toán tạo đơn,Thời gian gửi SMS,Mã CTTL,Điểm
Công ty Miền Bắc,Khu vực Miền Bắc,Thành phố Hà Nội,CTMB,C1 Công ty MB,NCDOAN,Nguyễn Công Đoàn,002,BTB,2301461,Công ty TNHH Việt Mỹ,,"Lô số 8, KCN Nghi Phú, TP Vinh, Nghệ An",Xã Nghi Phú,TP. Vinh,Tỉnh Nghệ An,0913045279,E0021868511012,E0021868511012,Đơn bán,Tablet,05/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,500,10000,5075000000,,,0,,,Chưa duyệt,05/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,2200020,Truong Phước,,,Xã Triệu Phước,Huyện Triệu Phong,Tỉnh Quảng Trị,0986077967,IN000001,E8162206232678,Đơn bán,Tablet,11/12/2023,,KHO_VTNNIIDANANG,Kho VTNN II Đà Nẵng,TP00000001,Đạm Phú Mỹ,1,20,15,300,1575000000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,220019A,CH PB Thủy Ánh,,,Xã Tam Dân,Huyện Phú Ninh,Tỉnh Quảng Nam,0909535505,E3550237348689,E3550237348689,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,12,240,122400000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001A4,CH PB 579,,,Thị trấn Hà Lam,Huyện Thăng Bình,Tỉnh Quảng Nam,,E3551239909564,E3551239909564,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,6,120,62400000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001A5,CH PB Duyên Hoa,,,Thị trấn Hà Lam,Huyện Thăng Bình,Tỉnh Quảng Nam,,IN000002,E3551311027387,Đơn bán,Tablet,11/12/2023,,KHO_VTNNIIDANANG,Kho VTNN II Đà Nẵng,TP00000001,Đạm Phú Mỹ,1,20,20,400,2080000000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001AC,CH PB Huệ Tâm,,,Xã Đại Cường,Huyện Đại Lộc,Tỉnh Quảng Nam,0905169434,IN000004,E3552016718786,Đơn bán,Tablet,11/12/2023,,KHO_VTNNIIDANANG,Kho VTNN II Đà Nẵng,TP00000001,Đạm Phú Mỹ,1,20,20,400,208000000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001AD,CH PB Tường Lục,,,Xã Đại Tân,Huyện Đại Lộc,Tỉnh Quảng Nam,0935994229,IN000003,E3552114422783,Đơn bán,Tablet,11/12/2023,,KHO_VTNNIIDANANG,Kho VTNN II Đà Nẵng,TP00000001,Đạm Phú Mỹ,1,20,25,500,260000000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001AD,CH PB Tường Lục,,,Xã Đại Tân,Huyện Đại Lộc,Tỉnh Quảng Nam,0935994229,IN000003,E3552114422783,Đơn bán,Tablet,11/12/2023,,KHO_VTNNIIDANANG,Kho VTNN II Đà Nẵng,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,25,500,310000000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001C2,CH PB Thu Nga,,,Xã Bình Quý,Huyện Thăng Bình,Tỉnh Quảng Nam,0945357962,E3554235141000,E3554235141000,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,20,400,206000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001C2,CH PB Thu Nga,,,Xã Bình Quý,Huyện Thăng Bình,Tỉnh Quảng Nam,0945357962,E3554235141000,E3554235141000,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,62500000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001C3,CH PB Nhơn Thủy,,,Xã Điện Thắng Nam,Thị xã Điện Bàn,Tỉnh Quảng Nam,0913477697,E3554351663888,E3554351663888,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,12,240,124800000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001C4,CH PB Hồng Lộc,,,Xã Điện Thắng Nam,Thị xã Điện Bàn,Tỉnh Quảng Nam,0905716444,E3554420729101,E3554420729101,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,25,500,260000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001C4,CH PB Hồng Lộc,,,Xã Điện Thắng Nam,Thị xã Điện Bàn,Tỉnh Quảng Nam,0905716444,E3554420729101,E3554420729101,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,16,320,200000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001C6,CH PB Dịnh Sương,,,Xã Hương An,Huyện Quế Sơn,Tỉnh Quảng Nam,,IN000005,E3554624024567,Đơn bán,Tablet,11/12/2023,,KHO_VTNNIIDANANG,Kho VTNN II Đà Nẵng,TP00000001,Đạm Phú Mỹ,1,20,19,380,235600000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001C6,CH PB Dịnh Sương,,,Xã Hương An,Huyện Quế Sơn,Tỉnh Quảng Nam,,IN000005,E3554624024567,Đơn bán,Tablet,11/12/2023,,KHO_VTNNIIDANANG,Kho VTNN II Đà Nẵng,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,12,240,151200000,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,220030E,CH PB Dịnh Sương,,,Xã Hương An,Huyện Quế Sơn,Tỉnh Quảng Nam,0913473146,E3587443288244,E3587443288244,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,8,160,82400000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,230045A,CH Nhơn Thuỷ,Điện Bàn,QL 1A,Phường Vĩnh Điện,Thị xã Điện Bàn,Tỉnh Quảng Nam,0911477697,E8926188385760,E8926188385760,Đơn bán,Tablet,12/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,8,160,84000000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,230045B,CH Hồng Lộc,TX Điện Bàn,Điện Bàn,Phường Vĩnh Điện,Thị xã Điện Bàn,Tỉnh Quảng Nam,0914403040,E5864194163967,E5864194163967,Đơn bán,Tablet,12/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,14,280,145600000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,TP. Đà Nẵng,C1VTNNIIDNA,Công ty CP VTNN II Đà Nẵng,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,23006D5,CH Vân Nhi,"TT Tuý Loan, Hoà Vang, Đà Nẵng",,Xã Hòa Phong,Huyện Hòa Vang,TP. Đà Nẵng,0983559110,E4604457348610,E4604457348610,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,7,140,72100000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200024,HTX Phước Sơn,,,Xã Phước Sơn,Huyện Tuy Phước,Tỉnh Bình Định,0935519512,E8580992325877,E8580992325877,Đơn bán,Tablet,05/12/2023,,,,TP00000449,NPK PM 16-16-8+9S+TE Bao 50 kg,1,20,6,120,120,,,0,,,Chưa duyệt,05/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200024,HTX Phước Sơn,,,Xã Phước Sơn,Huyện Tuy Phước,Tỉnh Bình Định,0935519512,E8580992743022,E8580992743022,Đơn bán,Tablet,06/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,5,100,49500,,,0,,,Chưa duyệt,06/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200024,HTX Phước Sơn,,,Xã Phước Sơn,Huyện Tuy Phước,Tỉnh Bình Định,0935519512,E8580992743022,E8580992743022,Đơn bán,Tablet,06/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,2,40,24400,,,0,,,Chưa duyệt,06/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200024,HTX Phước Sơn,,,Xã Phước Sơn,Huyện Tuy Phước,Tỉnh Bình Định,0935519512,E8580992743022,E8580992743022,Đơn bán,Tablet,06/12/2023,,,,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,2,40,32800,,,0,,,Chưa duyệt,06/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200358,CH Trung Hiếu,,,Xã Mỹ Tài,Huyện Phù Mỹ,Tỉnh Bình Định,0983244943,IN000001,E0091118439729,Đơn bán,Tablet,06/12/2023,,KHO_HOANGNHAN,Kho Hoàng Nhân,TP00000449,NPK PM 16-16-8+9S+TE Bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,06/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,220036E,CH Tín Thành,,,Xã Cát Thành,Huyện Phù Cát,Tỉnh Bình Định,0963135448,IN000002,E1805714905755,Đơn bán,Tablet,07/12/2023,,KHO_HOANGNHAN,Kho Hoàng Nhân,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,07/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200373,CH PB Bảy Hòa,,,Xã Tây Thuận,Huyện Tây Sơn,Tỉnh Bình Định,02563584469,IN000003,E3594792923896,Đơn bán,Tablet,07/12/2023,,KHO_HOANGNHAN,Kho Hoàng Nhân,TP00000665,Đạm Phú Mỹ+KeBo 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,07/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2300429,CH Duy Hội,,,Xã Phước Quang,Huyện Tuy Phước,Tỉnh Bình Định,0389633145,E9405771220511,E9405771220511,Đơn bán,Tablet,05/12/2023,,,,TP00000449,NPK PM 16-16-8+9S+TE Bao 50 kg,1,20,6,120,120,,,0,,,Chưa duyệt,05/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,230042F,CH Minh Hậu,,,Xã Phước Hiệp,Huyện Tuy Phước,Tỉnh Bình Định,0935052802,IN000004,E3563953246182,Đơn bán,Tablet,07/12/2023,,KHO_HOANGNHAN,Kho Hoàng Nhân,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,07/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2300443,CH Khánh ,,,Xã Cát Hanh,Huyện Phù Cát,Tỉnh Bình Định,0969152244,E2569335071789,E2569335071789,Đơn bán,Tablet,05/12/2023,,,,TP00000449,NPK PM 16-16-8+9S+TE Bao 50 kg,1,20,4,80,80,,,0,,,Chưa duyệt,05/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200015,Hùng Nga,,,Xã Cát Tài,Huyện Phù Cát,Tỉnh Bình Định,0971880346,IN000008,E6928689158488,Đơn bán,Tablet,07/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,20,400,400,,,0,,,Đã duyệt,07/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200019,CH Khanh,,,Xã Cát Sơn,Huyện Phù Cát,Tỉnh Bình Định,0937395026,IN000006,E1165310555600,Đơn bán,Tablet,07/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,07/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200026,CH Kim Xuyến,,,Xã Nhơn Thọ,Thị xã An Nhơn,Tỉnh Bình Định,0987613134,IN000003,E0782723408159,Đơn bán,Tablet,06/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000449,NPK PM 16-16-8+9S+TE Bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,06/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200026,CH Kim Xuyến,,,Xã Nhơn Thọ,Thị xã An Nhơn,Tỉnh Bình Định,0987613134,IN000004,E0782724861117,Đơn bán,Tablet,06/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000449,NPK PM 16-16-8+9S+TE Bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,06/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200026,CH Kim Xuyến,,,Xã Nhơn Thọ,Thị xã An Nhơn,Tỉnh Bình Định,0987613134,IN000005,E0782704772884,Đơn bán,Tablet,07/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,4,80,80,,,0,,,Đã duyệt,07/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200358,CH Trung Hiếu,,,Xã Mỹ Tài,Huyện Phù Mỹ,Tỉnh Bình Định,0983244943,IN000001,E0091185357898,Đơn bán,Tablet,05/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000449,NPK PM 16-16-8+9S+TE Bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,05/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,220036C,CH Sáu Mập,,,Xã Bình Nghi,Huyện Tây Sơn,Tỉnh Bình Định,0989173449,IN000007,E3251529367477,Đơn bán,Tablet,07/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,07/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200370,CH Phục Siêu ,,,Xã Cát Thành,Huyện Phù Cát,Tỉnh Bình Định,0985647088,IN000009,E1022506122449,Đơn bán,Tablet,08/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,08/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,22003F8,CH PB Ba Công,,,Xã Bình Nghi,Huyện Tây Sơn,Tỉnh Bình Định,0987363321,IN000010,E3608012274118,Đơn bán,Tablet,08/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000001,Đạm Phú Mỹ,1,20,6,120,120,,,0,,,Đã duyệt,08/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,230043C,CH Ba Đây,,,Xã Mỹ Tài,Huyện Phù Mỹ,Tỉnh Bình Định,0984640329,IN000002,E3199002899080,Đơn bán,Tablet,05/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000001,Đạm Phú Mỹ,1,20,5,100,100,,,0,,,Đã duyệt,05/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1MT,C1MT Quản lý,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001CA,CH PB Duyên Hoa,,,Thị trấn Hà Lam,Huyện Thăng Bình,Tỉnh Quảng Nam,0913479861,E3555049391225,E3555049391225,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,9,180,92700000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1MT,C1MT Quản lý,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,2200238,CH Vì Sao Lạ,,,Phường Hoà Hải,Quận Ngũ Hành Sơn,TP. Đà Nẵng,0906575535,E3566063583787,E3566063583787,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,35,700,364000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1MT,C1MT Quản lý,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,2200238,CH Vì Sao Lạ,,,Phường Hoà Hải,Quận Ngũ Hành Sơn,TP. Đà Nẵng,0906575535,E3566063583787,E3566063583787,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,26,520,322400000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1MT,C1MT Quản lý,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,2200255,CH Dũng Bọ,,,Phường Hải Châu I,Quận Hải Châu,TP. Đà Nẵng,0913407794,E3568977799046,E3568977799046,Đơn bán,Tablet,12/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,5,100,51500000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1MT,C1MT Quản lý,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22003CF,CH Phân bón Dũng Chiến,,,Xã Triệu Long,Huyện Triệu Phong,Tỉnh Quảng Trị,0987551350,E3603946436985,E3603946436985,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,20,400,208000000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1MT,C1MT Quản lý,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22003CF,CH Phân bón Dũng Chiến,,,Xã Triệu Long,Huyện Triệu Phong,Tỉnh Quảng Trị,0987551350,E3603946436985,E3603946436985,Đơn bán,Tablet,11/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,9,180,112500000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1MT,C1MT Quản lý,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22003D4,CH Phân bón Thu Hương,,,Xã Triệu Trạch,Huyện Triệu Phong,Tỉnh Quảng Trị,0986077967,E3604435444918,E3604435444918,Đơn bán,Tablet,11/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,10,200,200,,,0,,,Hủy,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1MT,C1MT Quản lý,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,22003F3,CH PB Hà Ẩn,,,Thị trấn Diêu Trì,Huyện Tuy Phước,Tỉnh Bình Định,0903587407,E3607575457337,E3607575457337,Đơn bán,Tablet,06/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,150,3000,1485000,,,0,,,Chưa duyệt,06/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1MT,C1MT Quản lý,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,22003FD,CH PB Sáu Mập,,,Xã Bình Nghi,Huyện Tây Sơn,Tỉnh Bình Định,0989173449,E3608564166978,E3608564166978,Đơn bán,Tablet,07/12/2023,,,,TP00000449,NPK PM 16-16-8+9S+TE Bao 50 kg,1,20,5,100,100,,,0,,,Chưa duyệt,07/12/2023,,,
