Miền,Khu vực,Tỉnh,Mã C1,Tên C1,Mã NVTT,Tên NVTT,Mã Tuyến,Tên Tuyến,Mã KH,Tên KH,Số nhà,Đường,Phường/xã,Quận/huyện,Tỉnh/thành phố,SĐT,Số đơn hàng,Số đơn gốc,Loại đơn hàng,Đơn hàng tạo từ,Ngày đặt hàng,Ngày giao hàng,Mã kho,Tên kho,Mã SP,Tên Sản phẩm,Đơn giá,Quy cách,Số lượng (tấn),Số lượng (bao),Thành tiền (VND),Chương trình,Loại KM,Số tiền chiết khấu,SL khuyến mãi (tấn),SL khuyến mãi (bao),Trạng Thái,Ngày thực tế kế toán tạo đơn,Thời gian gửi SMS,Mã CTTL,Điểm
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200015,Hùng Nga,,,Xã Cát Tài,Huyện Phù Cát,Tỉnh Bình Định,0971880346,IN000005,E6928679972713,Đơn bán,Tablet,13/12/2023,,KHO_HOANGNHAN,Kho Hoàng Nhân,TP00000545,NPK PM 17-15-9+10S+TE Bao 50 kg,1,20,21,420,420,,,0,,,Đã duyệt,13/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200023,HTX Phước Hưng,,,Xã Phước Hưng,Huyện Tuy Phước,Tỉnh Bình Định,0913789615,IN000006,E7606983404957,Đơn bán,Tablet,13/12/2023,,KHO_HOANGNHAN,Kho Hoàng Nhân,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,13/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200023,HTX Phước Hưng,,,Xã Phước Hưng,Huyện Tuy Phước,Tỉnh Bình Định,0913789615,IN000006,E7606983404957,Đơn bán,Tablet,13/12/2023,,KHO_HOANGNHAN,Kho Hoàng Nhân,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,13/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200024,HTX Phước Sơn,,,Xã Phước Sơn,Huyện Tuy Phước,Tỉnh Bình Định,0935519512,IN000008,E8580970157153,Đơn bán,Tablet,14/12/2023,,KHO_HOANGNHAN,Kho Hoàng Nhân,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,220036E,CH Tín Thành,,,Xã Cát Thành,Huyện Phù Cát,Tỉnh Bình Định,0963135448,E1805770722972,E1805770722972,Đơn bán,Tablet,15/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,100,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200370,CH Phục Siêu ,,,Xã Cát Thành,Huyện Phù Cát,Tỉnh Bình Định,0985647088,E1022537114522,E1022537114522,Đơn bán,Tablet,15/12/2023,,,,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,100,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200370,CH Phục Siêu ,,,Xã Cát Thành,Huyện Phù Cát,Tỉnh Bình Định,0985647088,E1022537114522,E1022537114522,Đơn bán,Tablet,15/12/2023,,,,TP00000545,NPK PM 17-15-9+10S+TE Bao 50 kg,1,20,5,100,100,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1HOANGNHAN,Công ty TNHH TMDV TH Hoàng Nhân,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,22003FE,CH PB Ba Danh,,,Xã Bình Nghi,Huyện Tây Sơn,Tỉnh Bình Định,0685240737,IN000007,E3608619472926,Đơn bán,Tablet,13/12/2023,,KHO_HOANGNHAN,Kho Hoàng Nhân,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,2,40,40,,,0,,,Đã duyệt,13/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200019,CH Khanh,,,Xã Cát Sơn,Huyện Phù Cát,Tỉnh Bình Định,0937395026,IN000015,E1165396418120,Đơn bán,Tablet,15/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,15/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,2200026,CH Kim Xuyến,,,Xã Nhơn Thọ,Thị xã An Nhơn,Tỉnh Bình Định,0987613134,IN000011,E0782793765988,Đơn bán,Tablet,13/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,3,60,60,,,0,,,Đã duyệt,13/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,220036C,CH Sáu Mập,,,Xã Bình Nghi,Huyện Tây Sơn,Tỉnh Bình Định,0989173449,IN000012,E3251596397053,Đơn bán,Tablet,13/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,13/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,22003DD,CH PB Sơn Quân,,,Thị trấn Ngô Mây,Huyện Phù Cát,Tỉnh Bình Định,0984754323,IN000014,E3605384515263,Đơn bán,Tablet,14/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,22003E6,CH PB Cường Hợp,,,Xã Cát Tài,Huyện Phù Cát,Tỉnh Bình Định,0977798850,IN000013,E3606208292930,Đơn bán,Tablet,13/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,2,40,40,,,0,,,Đã duyệt,13/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1KIMVUBICH,Công ty TNHH TM Kim Vũ Bích,DMHUNG02,Đàm Mạnh Hùng,BINHDINH_DMH,Binh Dinh,22003E6,CH PB Cường Hợp,,,Xã Cát Tài,Huyện Phù Cát,Tỉnh Bình Định,0977798850,IN000013,E3606208292930,Đơn bán,Tablet,13/12/2023,,KHO_KIMVUBICH,Kho Kim Vũ Bích,TP00000444,NPK PM 16-16-8+13S+TE - bao 25 kg,1,40,5,200,100,,,0,,,Đã duyệt,13/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1MT,C1MT Quản lý,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001CA,CH PB Duyên Hoa,,,Thị trấn Hà Lam,Huyện Thăng Bình,Tỉnh Quảng Nam,0913479861,E3555041221916,E3555041221916,Đơn bán,Tablet,15/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,10,200,104000000,,,0,,,Chưa duyệt,15/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1MT,C1MT Quản lý,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001CA,CH PB Duyên Hoa,,,Thị trấn Hà Lam,Huyện Thăng Bình,Tỉnh Quảng Nam,0913479861,E3555049391225,E3555049391225,Đơn bán,Tablet,11/12/2023,,KHO_MT,Kho MT,TP00000001,Đạm Phú Mỹ,1,20,9,180,92700000,,,0,,,Chưa duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1MT,C1MT Quản lý,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,22001CA,CH PB Duyên Hoa,,,Thị trấn Hà Lam,Huyện Thăng Bình,Tỉnh Quảng Nam,0913479861,E3555096402194,E3555096402194,Đơn bán,Tablet,16/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,5,100,51000000,,,0,,,Chưa duyệt,16/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Bình Định,C1MT,C1MT Quản lý,HVCUONG,Hoàng Văn Cương,QUANGTRI_QUANGNAM_HVC,QuangTri_QuangNam,2200238,CH Vì Sao Lạ,,,Phường Hoà Hải,Quận Ngũ Hành Sơn,TP. Đà Nẵng,0906575535,E3566062098390,E3566062098390,Đơn bán,Tablet,15/12/2023,,,,TP00000001,Đạm Phú Mỹ,1,20,25,500,260000000,,,0,,,Chưa duyệt,15/12/2023,,,
